WATERBODY_ID,VERSION,DATE_RETRIEVED,UP_STREAM,DOWN_STREAM,IMMEDIATE_UP_STREAM,IMMEDIATE_DOWN_STREAM,CATCHMENT_LENGTH,WATERBODY_NAME,WB_TYPE_NAME,Easting,Northing,NGR,BB_MAX_X,BB_MAX_Y,BB_MIN_X,BB_MIN_Y,HMD_NAME
GB108046005340,2,13/09/2013,,"GB108046005350, GB650806420000, GB510804605800",,GB108046005350,,Aller Brook,River,286810,68434,SX8681068434,287359,69317,286454,67456,Not Designated A/HMWB
GB108046005350,2,13/09/2013,"GB108046005330, GB108046005340","GB650806420000, GB510804605800","GB108046005330, GB108046005340",GB510804605800,,Aller Brook (Teign) - Lower,River,287346,69387,SX8734669387,287421,71733,286976,69316,Heavily Modified
GB108046005430,2,13/09/2013,"GB108046005210, GB108046005230","GB620806110002, GB510804605900","GB108046005210, GB108046005230",GB510804605900,,Hems - Lower,River,281632,63376,SX8163263376,283742,63811,280532,61952,Not Designated A/HMWB
GB108046008300,2,13/09/2013,"GB108046008310, GB108046008320","GB108046008470, GB108046008540, GB650806420000, GB510804605800","GB108046008310, GB108046008320",GB108046008470,,Middle Bovey,River,278460,79895,SX7846079895,279192,80157,277928,79642,Not Designated A/HMWB
GB108046008310,2,13/09/2013,,"GB108046008300, GB108046008470, GB108046008540, GB650806420000, GB510804605800",,GB108046008300,,Becka Brook,River,275405,79411,SX7540579411,277929,80316,274330,76536,Not Designated A/HMWB
GB108046008320,2,13/09/2013,,"GB108046008300, GB108046008470, GB108046008540, GB650806420000, GB510804605800",,GB108046008300,,Upper Bovey,River,272544,84498,SX7254484498,277929,85186,267673,80127,Not Designated A/HMWB
GB108046008330,2,13/09/2013,,"GB108046008470, GB108046008540, GB650806420000, GB510804605800",,GB108046008470,,Wray Brook,River,277394,83637,SX7739483637,279194,87788,275451,79920,Not Designated A/HMWB
GB108046008340,2,13/09/2013,"GB108046005240, GB108046008361, GB108046008370, GB108046008380, GB108046008400","GB108046008350, GB620806110002, GB510804605900","GB108046005240, GB108046008361",GB108046008350,,West Dart River (Lower),River,265891,72877,SX6589172877,267192,73727,264788,72380,Not Designated A/HMWB
GB108046008450,2,13/09/2013,,"GB650806420000, GB510804605800",,GB510804605800,,Lemon,River,282374,71866,SX8237471866,286885,77251,275214,70763,Heavily Modified
GB108046008460,2,13/09/2013,,"GB108046008540, GB650806420000, GB510804605800",,GB108046008540,,Ugbrooke Stream,River,287037,77875,SX8703777875,291129,79082,285601,73850,Not Designated A/HMWB
GB108046008470,2,13/09/2013,"GB108046008300, GB108046008310, GB108046008320, GB108046008330","GB108046008540, GB650806420000, GB510804605800","GB108046008300, GB108046008330",GB108046008540,,Lower Bovey,River,282287,77722,SX8228777722,284821,79921,279191,75474,Not Designated A/HMWB
GB108046008480,2,13/09/2013,,"GB108046008540, GB650806420000, GB510804605800",,GB108046008540,,Kate Brook,River,287150,79359,SX8715079359,288577,80024,285747,78449,Not Designated A/HMWB
GB108046008490,2,13/09/2013,,"GB108046008540, GB650806420000, GB510804605800",,GB108046008540,,Bramble Brook,River,286866,82423,SX8686682423,288675,84122,284842,81137,Not Designated A/HMWB
GB108046008500,3,13/09/2013,,"GB108046008540, GB650806420000, GB510804605800",,GB108046008540,,Beadon Brook,River,279477,83796,SX7947783796,284294,85725,278376,81546,Heavily Modified
GB108046008510,2,13/09/2013,,"GB108046008550, GB108046008540, GB650806420000, GB510804605800",,GB108046008550,,South Teign River,River,267461,85102,SX6746185102,268347,87657,265375,84139,Not Designated A/HMWB
GB108046008530,2,13/09/2013,GB108046008580,"GB108046008550, GB108046008540, GB650806420000, GB510804605800",GB108046008580,GB108046008550,,North Teign,River,264179,86426,SX6417986426,268347,88100,261384,83155,Not Designated A/HMWB
GB108046008540,2,13/09/2013,"GB108046008440, GB108046008550, GB108046008560, GB108046008570, GB108046008580, GB108046008590, GB108046008600, GB108046008300, GB108046008310, GB108046008320, GB108046008330, GB108046008460, GB108046008470, GB108046008480, GB108046008490, GB108046008500, GB108046008510, GB108046008530, GB108046008510","GB650806420000, GB510804605800","GB108046008440, GB108046008550, GB108046008560, GB108046008570, GB108046008590, GB108046008600, GB108046008460, GB108046008470, GB108046008480, GB108046008490, GB108046008500",GB510804605800,,Teign (Lower),River,279514,88846,SX7951488846,286790,90077,274321,71757,Not Designated A/HMWB
GB108047003890,2,13/09/2013,,"GB650806230000, GB520804714300",,GB520804714300,,Tiddy,River,233496,60203,SX3349660203,234873,69589,228485,59505,Not Designated A/HMWB
GB108047003930,2,13/09/2013,,"GB620806110003, GB520804706200",,GB520804706200,,Newton Stream,River,258070,48503,SX5807048503,260684,49297,255540,48182,Not Designated A/HMWB
GB108047004000,2,13/09/2013,,"GB620806110003, GB520804706200",,GB520804706200,,Silverbridge Lake,River,257358,53905,SX5735853905,258161,57385,255454,51142,Not Designated A/HMWB
GB108047004010,3,13/09/2013,"GB108047004020, GB108047004050","GB620806110003, GB520804706200","GB108047004020, GB108047004050",GB520804706200,,Lower River Yealm,River,259791,54608,SX5979154608,262363,57043,256215,50896,Not Designated A/HMWB
GB108047004020,2,13/09/2013,,"GB108047004010, GB620806110003, GB520804706200",,GB108047004010,,Piall,River,259117,60997,SX5911760997,260174,61164,258361,57042,Not Designated A/HMWB
GB108047004040,2,13/09/2013,"GB108047003650, GB108047003660","GB650806230000, GB520804714300","GB108047003650, GB108047003660",GB520804714300,,Lower River Plym,River,252011,60645,SX5201160645,253278,63670,251727,57093,Not Designated A/HMWB
GB108047004050,2,13/09/2013,,"GB108047004010, GB620806110003, GB520804706200",,GB108047004010,,Upper River Yealm,River,261380,60684,SX6138060684,261917,64893,260173,57042,Not Designated A/HMWB
GB108047004070,2,13/09/2013,,"GB650806230000, GB520804714300",,GB520804714300,,Cotehele Stream,River,240307,68863,SX4030768863,241379,69374,239007,68245,Not Designated A/HMWB
GB108047007670,2,13/09/2013,"GB108047007680, GB108047007690","GB650806230000, GB520804714300","GB108047007680, GB108047007690",GB520804714300,,Lower River Lynher,River,234652,69683,SX3465269683,238441,77168,226082,61179,Not Designated A/HMWB
GB108047007800,2,13/09/2013,,"GB108047007860, GB108047007910, GB108047007940, GB108047007981, GB650806230000, GB520804714300",,GB108047007981,,Bolesbridge Water,River,229117,91195,SX2911791195,229368,94684,227653,87800,Not Designated A/HMWB
GB108047007810,2,13/09/2013,,"GB108047007820, GB108047007860, GB108047007910, GB108047007940, GB108047007981, GB650806230000, GB520804714300",,GB108047007820,,Upper River Ottery,River,218205,92993,SX1820592993,222507,93306,217109,88273,Not Designated A/HMWB
GB108047007820,2,13/09/2013,"GB108047007790, GB108047007810","GB108047007860, GB108047007910, GB108047007940, GB108047007981, GB650806230000, GB520804714300","GB108047007790, GB108047007810",GB108047007981,,Middle River Ottery,River,223988,89670,SX2398889670,226847,91832,222506,88624,Not Designated A/HMWB
GB108047007830,2,13/09/2013,,"GB108047007860, GB108047007910, GB108047007940, GB108047007981, GB650806230000, GB520804714300",,GB108047007981,,Caudworthy Water,River,224662,92492,SX2466292492,227023,96644,224570,88816,Not Designated A/HMWB
GB108047007840,3,13/09/2013,"GB108047007850, GB108047007870, GB108047007880, GB108047007950","GB650806230000, GB520804714300","GB108047007850, GB108047007870, GB108047007880, GB108047007950",GB520804714300,,Lower River Tavy,River,248535,77429,SX4853577429,252859,79303,246604,64907,Not Designated A/HMWB
GB108047007850,2,13/09/2013,,"GB108047007840, GB650806230000, GB520804714300",,GB108047007840,,Lumburn,River,245458,74979,SX4545874979,246667,78570,244883,71693,Not Designated A/HMWB
GB108047007860,3,13/09/2013,"GB108047007700, GB108047007710, GB108047007731, GB108047007750, GB108047007760, GB108047007770, GB108047007790, GB108047007800, GB108047007810, GB108047007820, GB108047007830, GB108047007890, GB108047007900, GB108047007910, GB108047007920, GB108047007940, GB108047007960, GB108047007981, GB108047007990, GB108047013890, GB108047013900, GB108047013910, GB108047013920, GB108047008000, GB108047008010, GB108047008020, GB108047008030, GB108047008040, GB108047008050, GB108047008060, GB108047008070, GB108047013880","GB650806230000, GB520804714300","GB108047007890, GB108047007910",GB520804714300,,Lower River Tamar,River,239995,74338,SX3999574338,243707,79597,236184,70907,Not Designated A/HMWB
GB108047007870,3,13/09/2013,,"GB108047007840, GB650806230000, GB520804714300",,GB108047007840,,Walkham,River,253587,70994,SX5358770994,257728,81049,247581,69729,Not Designated A/HMWB
GB108047007880,3,13/09/2013,,"GB108047007840, GB650806230000, GB520804714300",,GB108047007840,,Burn (Tavy),River,249058,79456,SX4905879456,250248,82795,248392,75978,Heavily Modified
GB108047007890,2,13/09/2013,"GB108047007700, GB108047007760","GB108047007860, GB650806230000, GB520804714300","GB108047007700, GB108047007760",GB108047007860,,Lower River Inny,River,231331,77455,SX3133177455,237989,81635,227155,76866,Not Designated A/HMWB
GB108047007900,2,13/09/2013,,"GB108047007860, GB108047007910, GB650806230000, GB520804714300",,GB108047007910,,Tamar (Kelly Brook),River,237723,82427,SX3772382427,238560,82454,236932,82226,Not Designated A/HMWB
GB108047007910,3,13/09/2013,"GB108047007710, GB108047007731, GB108047007750, GB108047007770, GB108047007790, GB108047007800, GB108047007810, GB108047007820, GB108047007830, GB108047007900, GB108047007920, GB108047007940, GB108047007960, GB108047007981, GB108047007990, GB108047013890, GB108047013900, GB108047013910, GB108047013920, GB108047008000, GB108047008010, GB108047008020, GB108047008030, GB108047008040, GB108047008050, GB108047008060, GB108047008070, GB108047013880","GB108047007860, GB650806230000, GB520804714300","GB108047007731, GB108047007900, GB108047007920, GB108047007940",GB108047007860,,Tamar (River Lyd to River Inny),River,236853,80031,SX3685380031,238005,84009,236430,77893,Not Designated A/HMWB
GB108047007920,2,13/09/2013,,"GB108047007860, GB108047007910, GB650806230000, GB520804714300",,GB108047007910,,Lowley Brook,River,234148,81806,SX3414881806,236482,83510,229750,78629,Not Designated A/HMWB
GB108047007940,2,13/09/2013,"GB108047007790, GB108047007800, GB108047007810, GB108047007820, GB108047007830, GB108047007960, GB108047007981, GB108047013890, GB108047013900, GB108047013910, GB108047013920, GB108047008000, GB108047008030, GB108047008040, GB108047008050, GB108047008060, GB108047008070, GB108047013880","GB108047007860, GB108047007910, GB650806230000, GB520804714300","GB108047007960, GB108047007981, GB108047008030, GB108047008040",GB108047007910,,Tamar (River Ottery to River Lyd),River,235583,84910,SX3558384910,237442,86835,234784,84008,Not Designated A/HMWB
GB108047007950,2,13/09/2013,,"GB108047007840, GB650806230000, GB520804714300",,GB108047007840,,Upper River Tavy,River,253109,77401,SX5310977401,259524,83749,249645,75969,Not Designated A/HMWB
GB108047007960,2,13/09/2013,,"GB108047007860, GB108047007910, GB108047007940, GB650806230000, GB520804714300",,GB108047007940,,Kensey,River,224072,87250,SX2407287250,235273,87594,220491,84644,Not Designated A/HMWB
GB108047007981,1,13/09/2013,"GB108047007790, GB108047007800, GB108047007810, GB108047007820, GB108047007830","GB108047007860, GB108047007910, GB108047007940, GB650806230000, GB520804714300","GB108047007800, GB108047007820, GB108047007830",GB108047007940,,Lower River Ottery,River,230570,87487,SX3057087487,234785,88844,226846,86593,Not Designated A/HMWB
GB108047007990,2,13/09/2013,,"GB108047007731, GB108047007860, GB108047007910, GB108047008010, GB108047008020, GB650806230000, GB520804714300",,GB108047008020,,Broadwood Brook,River,240558,90403,SX4055890403,240789,93590,240220,87654,Not Designated A/HMWB
GB108047013890,2,13/09/2013,"GB108047013910, GB108047013920","GB108047007860, GB108047007910, GB108047007940, GB108047008030, GB108047008050, GB650806230000, GB520804714300","GB108047013910, GB108047013920",GB108047008050,,Tamar (Small Brook to Lamberal Water),River,227984,106118,SS2798406118,228342,108527,227781,104031,Not Designated A/HMWB
GB108047013900,2,13/09/2013,,"GB108047007860, GB108047007910, GB108047007940, GB108047008030, GB108047008050, GB650806230000, GB520804714300",,GB108047008050,,Small Brook (Tamar),River,229912,105879,SS2991205879,231187,108790,227809,104013,Not Designated A/HMWB
GB108047013910,2,13/09/2013,,"GB108047007860, GB108047007910, GB108047007940, GB108047013890, GB108047008030, GB108047008050, GB650806230000, GB520804714300",,GB108047013890,,Lamberal Water,River,227715,111666,SS2771511666,228337,115344,225592,108526,Not Designated A/HMWB
GB108047013920,2,13/09/2013,,"GB108047007860, GB108047007910, GB108047007940, GB108047013890, GB108047008030, GB108047008050, GB650806230000, GB520804714300",,GB108047013890,,Upper River Tamar,River,228988,111759,SS2898811759,230050,116663,226919,108514,Not Designated A/HMWB
GB108048001140,2,13/09/2013,,"GB650806250000, GB520804814400",,GB520804814400,,Kennal,River,175965,37783,SW7596537783,177820,38891,168611,35773,Heavily Modified
GB108048001150,2,13/09/2013,,"GB108048001231, GB650806250000, GB520804814400",,GB108048001231,,Hicks Mill Stream,River,174833,40428,SW7483340428,177137,41377,172399,39785,Not Designated A/HMWB
GB108048001160,2,13/09/2013,,"GB108048001231, GB650806250000, GB520804814400",,GB108048001231,,Upper Carnon River,River,175261,44139,SW7526144139,177137,45641,173362,41376,Not Designated A/HMWB
GB108048001171,2,13/09/2013,,"GB108048001172, GB620806570000",,GB108048001172,,Upper River Cober,River,170645,33238,SW7064533238,171881,36639,165786,29101,Not Designated A/HMWB
GB108048001172,3,13/09/2013,"GB108048001171, GB108048001173",GB620806570000,"GB108048001171, GB108048001173",GB620806570000,,Lower River Cober,River,165236,26457,SW6523626457,165787,29130,163952,24232,Artificial
GB108048001390,2,13/09/2013,,"GB108048001270, GB650806250000, GB520804814400",,GB108048001270,,Upper River Fal,River,194592,57491,SW9459257491,198717,60517,192620,50623,Not Designated A/HMWB
GB108048001400,2,13/09/2013,,"GB620806110001, GB510804806400",,GB510804806400,,Lerryn River,River,215298,62467,SX1529862467,216619,63496,214132,57210,Not Designated A/HMWB
GB108048001410,2,13/09/2013,"GB108048007640, GB108048007650","GB108048001420, GB620806110001, GB510804806400","GB108048007640, GB108048007650",GB108048001420,,Fowey (Warleggan to St Neot),River,216863,64819,SX1686364819,218538,65395,215409,64731,Not Designated A/HMWB
GB108048001420,3,13/09/2013,"GB108048001410, GB108048001450, GB108048007640, GB108048007650, GB108048007630","GB620806110001, GB510804806400","GB108048001410, GB108048001450, GB108048007630",GB510804806400,,Lower River Fowey,River,211780,64830,SX1178064830,215410,65478,209587,60093,Not Designated A/HMWB
GB108048001440,2,13/09/2013,,"GB620806110003, GB520804806300",,GB520804806300,,East Looe River,River,224798,61626,SX2479861626,225366,68193,221461,55310,Not Designated A/HMWB
GB108048001450,2,13/09/2013,,"GB108048001420, GB620806110001, GB510804806400",,GB108048001420,,Cardinham Water,River,210912,67717,SX1091267717,212438,71213,209959,64377,Not Designated A/HMWB
GB108048001640,2,13/09/2013,,GB650806330000,,GB650806330000,,Poltesco River,River,171608,17667,SW7160817667,172854,19846,171163,15629,Not Designated A/HMWB
GB108048001650,2,13/09/2013,,GB620806570000,,GB620806570000,,Cury River,River,168730,20539,SW6873020539,171118,20850,166415,19904,Not Designated A/HMWB
GB108048001710,2,13/09/2013,,GB620806570000,,GB620806570000,,Gunwalloe Stream,River,166794,22135,SW6679422135,168135,23985,166018,20329,Not Designated A/HMWB
GB108048002100,2,13/09/2013,,GB650806340000,,GB650806340000,,Trevaylor Stream,River,147382,33380,SW4738233380,148204,36233,145413,30872,Not Designated A/HMWB
GB108048002110,2,13/09/2013,,GB650806340000,,GB650806340000,,Marazion River,River,151406,31716,SW5140631716,154224,37944,147918,30879,Not Designated A/HMWB
GB108048002250,2,13/09/2013,,GB620806110001,,GB620806110001,,Caerhays Stream,River,197263,45834,SW9726345834,198307,50954,196089,41303,Not Designated A/HMWB
GB108048002280,2,13/09/2013,,GB620806110001,,GB620806110001,,St Austell River,River,200853,48147,SX0085348147,202054,56084,198177,46980,Heavily Modified
GB108048002290,2,13/09/2013,"GB108048002300, GB108048002310",GB620806110001,"GB108048002300, GB108048002310",GB620806110001,,Par River (Lower),River,207350,55826,SX0735055826,207728,57294,205602,53348,Heavily Modified
GB108048002291,1,13/09/2013,,GB620806110001,,GB620806110001,,Tywardreath Stream,River,209030,55518,SX0903055518,209377,57490,207514,53351,Heavily Modified
GB108048002300,2,13/09/2013,,"GB108048002290, GB620806110001",,GB108048002290,,Bokiddick Stream,River,205464,60658,SX0546460658,206871,62178,205264,57293,Not Designated A/HMWB
